seed,comparison,metric,variant_A,variant_B,value_A,value_B,absolute_difference,relative_difference_percent,outcome_A_lower_is_better,scenario_fingerprint
1023,time_aware_vs_distance_oriented,weighted_mean_delay,time_aware,distance_oriented,20.630407631656198,77.2389100718069,-56.6085024401507,-73.29013626360513,win,40efeef7fc9164e156b3585d85f7516f576f310949983a94ec4dc1070f7f4f6d
1023,time_aware_vs_distance_oriented,high_priority_mean_delay,time_aware,distance_oriented,16.897634320773225,71.19102672678632,-54.2933924060131,-76.26437614726053,win,40efeef7fc9164e156b3585d85f7516f576f310949983a94ec4dc1070f7f4f6d
1023,time_aware_vs_distance_oriented,mean_delay,time_aware,distance_oriented,22.731960009595447,77.97592101332437,-55.24396100372892,-70.84746199315677,win,40efeef7fc9164e156b3585d85f7516f576f310949983a94ec4dc1070f7f4f6d
1023,time_aware_vs_distance_oriented,total_travel_time,time_aware,distance_oriented,170.11746531376548,110.5039157248161,59.61354958894938,53.94700196634014,loss,40efeef7fc9164e156b3585d85f7516f576f310949983a94ec4dc1070f7f4f6d
1024,time_aware_vs_distance_oriented,weighted_delay,time_aware,distance_oriented,1798.7048797404657,7485.37402980197,-5686.669150061504,-75.97040745620495,win,3afb6d98b1bc2e233007c18c726d82d62285d32320f7e9986799c185149dfbf6
1024,time_aware_vs_distance_oriented,weighted_mean_delay,time_aware,distance_oriented,19.13515829511133,79.63163861491458,-60.49648031980325,-75.97040745620495,win,3afb6d98b1bc2e233007c18c726d82d62285d32320f7e9986799c185149dfbf6
1024,time_aware_vs_distance_oriented,high_priority_mean_delay,time_aware,distance_oriented,13.583742347478456,95.20677211774444,-81.62302977026599,-85.73237801752262,win,3afb6d98b1bc2e233007c18c726d82d62285d32320f7e9986799c185149dfbf6
1024,time_aware_vs_distance_oriented,mean_delay,time_aware,distance_oriented,23.518000966681125,70.73464791733792,-47.216646950656795,-66.75179468742844,win,3afb6d98b1bc2e233007c18c726d82d62285d32320f7e9986799c185149dfbf6
1024,time_aware_vs_distance_oriented,total_travel_time,time_aware,distance_oriented,152.29714112784046,94.80314518152346,57.493995946317,60.64566300646555,loss,3afb6d98b1bc2e233007c18c726d82d62285d32320f7e9986799c185149dfbf6
1025,time_aware_vs_distance_oriented,weighted_delay,time_aware,distance_oriented,2221.4533762140527,8403.918797622346,-6182.465421408293,-73.56645834271328,win,ae06e3fb6abd3b28fbf2fc6ceb91a8ad345125ab121f877b016070f42369f017
1025,time_aware_vs_distance_oriented,weighted_mean_delay,time_aware,distance_oriented,18.9867809932825,71.82836579164398,-52.841584798361474,-73.56645834271328,win,ae06e3fb6abd3b28fbf2fc6ceb91a8ad345125ab121f877b016070f42369f017
1025,time_aware_vs_distance_oriented,high_priority_mean_delay,time_aware,distance_oriented,18.094073059891823,78.66801927579864,-60.573946215906815,-76.99945514522663,win,ae06e3fb6abd3b28fbf2fc6ceb91a8ad345125ab121f877b016070f42369f017
1025,time_aware_vs_distance_oriented,mean_delay,time_aware,distance_oriented,22.072001869805952,68.4630473686554,-46.391045498849444,-67.76070782979603,win,ae06e3fb6abd3b28fbf2fc6ceb91a8ad345125ab121f877b016070f42369f017
1025,time_aware_vs_distance_oriented,total_travel_time,time_aware,distance_oriented,176.99647158347724,93.63750657476152,83.35896500871573,89.02305076028561,loss,ae06e3fb6abd3b28fbf2fc6ceb91a8ad345125ab121f877b016070f42369f017
1026,time_aware_vs_distance_oriented,weighted_delay,time_aware,distance_oriented,1917.254442522784,7468.433436616021,-5551.178994093237,-74.32855954606325,win,3a7d0c62bfec7ca9a228a6d63c8a04c68b2938486617dc1bce5125a8093c59bc
1026,time_aware_vs_distance_oriented,weighted_mean_delay,time_aware,distance_oriented,16.386790107032343,63.832764415521545,-47.4459743084892,-74.32855954606325,win,3a7d0c62bfec7ca9a228a6d63c8a04c68b2938486617dc1bce5125a8093c59bc
1026,time_aware_vs_distance_oriented,high_priority_mean_delay,time_aware,distance_oriented,11.68692759595754,61.87974191576278,-50.19281431980524,-81.11348361493327,win,3a7d0c62bfec7ca9a228a6d63c8a04c68b2938486617dc1bce5125a8093c59bc
1026,time_aware_vs_distance_oriented,mean_delay,time_aware,distance_oriented,21.997984075926293,71.14734360875464,-49.14935953282834,-69.08108868140587,win,3a7d0c62bfec7ca9a228a6d63c8a04c68b2938486617dc1bce5125a8093c59bc
1026,time_aware_vs_distance_oriented,total_travel_time,time_aware,distance_oriented,161.84419414725784,92.7091497990007,69.13504434825714,74.57197536397032,loss,3a7d0c62bfec7ca9a228a6d63c8a04c68b2938486617dc1bce5125a8093c59bc
1027,time_aware_vs_distance_oriented,weighted_delay,time_aware,distance_oriented,2693.280440788776,10484.830051145576,-7791.5496103568,-74.31259803305531,win,714a3dea6d7ee1226f7a7ac5b2ed113ccaf09170837a426adc6c86885b112e02
1027,time_aware_vs_distance_oriented,weighted_mean_delay,time_aware,distance_oriented,19.950225487324268,77.66540778626353,-57.71518229893926,-74.31259803305531,win,714a3dea6d7ee1226f7a7ac5b2ed113ccaf09170837a426adc6c86885b112e02
1027,time_aware_vs_distance_oriented,high_priority_mean_delay,time_aware,distance_oriented,19.258418265158078,76.57084987459106,-57.312431609432984,-74.84889054163585,win,714a3dea6d7ee1226f7a7ac5b2ed113ccaf09170837a426adc6c86885b112e02
1027,time_aware_vs_distance_oriented,mean_delay,time_aware,distance_oriented,23.196141808420546,79.11273984407902,-55.91659803565847,-70.67963787610296,win,714a3dea6d7ee1226f7a7ac5b2ed113ccaf09170837a426adc6c86885b112e02
1027,time_aware_vs_distance_oriented,total_travel_time,time_aware,distance_oriented,164.56125223606972,96.8291233721371,67.73212886393262,69.9501622085559,loss,714a3dea6d7ee1226f7a7ac5b2ed113ccaf09170837a426adc6c86885b112e02
1028,time_aware_vs_distance_oriented,weighted_delay,time_aware,distance_oriented,2233.448591255937,8259.439265095225,-6025.990673839287,-72.95883510283082,win,71d5519adbb72d19ab08a4b00e74ebeae69e187bd8613b80ac37460bd18301d9
1028,time_aware_vs_distance_oriented,weighted_mean_delay,time_aware,distance_oriented,20.490354048219608,75.77467215683693,-55.28431810861732,-72.95883510283083,win,71d5519adbb72d19ab08a4b00e74ebeae69e187bd8613b80ac37460bd18301d9
1028,time_aware_vs_distance_oriented,high_priority_mean_delay,time_aware,distance_oriented,17.082758634904014,92.659638500648,-75.57687986574399,-81.56397012623296,win,71d5519adbb72d19ab08a4b00e74ebeae69e187bd8613b80ac37460bd18301d9
1028,time_aware_vs_distance_oriented,mean_delay,time_aware,distance_oriented,23.610417332530456,74.89662606277072,-51.28620873024026,-68.47599341425259,win,71d5519adbb72d19ab08a4b00e74ebeae69e187bd8613b80ac37460bd18301d9
1028,time_aware_vs_distance_oriented,total_travel_time,time_aware,distance_oriented,182.65308520166465,107.13554123167457,75.51754396999009,70.48785407886974,loss,71d5519adbb72d19ab08a4b00e74ebeae69e187bd8613b80ac37460bd18301d9
1029,time_aware_vs_distance_oriented,weighted_delay,time_aware,distance_oriented,1698.078738111668,7309.742192902931,-5611.663454791263,-76.76964941717996,win,ae386fd35e1e2f52ab263eea23817fe86033e2136dcb34a28396cddeefd8ccd4
1029,time_aware_vs_distance_oriented,weighted_mean_delay,time_aware,distance_oriented,17.50596637228524,75.35816693714361,-57.852200564858364,-76.76964941717995,win,ae386fd35e1e2f52ab263eea23817fe86033e2136dcb34a28396cddeefd8ccd4
1029,time_aware_vs_distance_oriented,high_priority_mean_delay,time_aware,distance_oriented,15.812220331570638,64.94798345318968,-49.13576312161904,-75.65402420389685,win,ae386fd35e1e2f52ab263eea23817fe86033e2136dcb34a28396cddeefd8ccd4
1029,time_aware_vs_distance_oriented,mean_delay,time_aware,distance_oriented,19.756068896967427,76.88936714644426,-57.13329824947683,-74.30585056144392,win,ae386fd35e1e2f52ab263eea23817fe86033e2136dcb34a28396cddeefd8ccd4
1029,time_aware_vs_distance_oriented,total_travel_time,time_aware,distance_oriented,192.9572018279813,116.3243409567636,76.63286087121769,65.87861168257228,loss,ae386fd35e1e2f52ab263eea23817fe86033e2136dcb34a28396cddeefd8ccd4
